Time [ms],FluxLinkage(PhaseA) [Wb]
20.42,0.129892043
20.44,0.131522598
20.46,0.133083018
20.48,0.13470271
20.5,0.136453862
20.52,0.138301222
20.54,0.140215609
20.56,0.142178738
20.58,0.144142792
20.6,0.14612685
20.62,0.148117346
20.64,0.150142439
20.66,0.152197054
20.68,0.154283252
20.7,0.156379674
20.72,0.158383293
20.74,0.160268033
20.76,0.16209194
20.78,0.164012076
20.8,0.165951066
20.82,0.167862468
20.84,0.169682907
20.86,0.171402053
20.88,0.173059
20.9,0.174659178
20.92,0.176244147
20.94,0.177814052
20.96,0.179401631
20.98,0.180978026
21,0.182492461
21.02,0.184019383
21.04,0.185552372
21.06,0.187192002
21.08,0.18909576
21.1,0.191216332
21.12,0.193290322
21.14,0.195220388
21.16,0.197190402
21.18,0.199173978
21.2,0.201126304
21.22,0.203012349
21.24,0.204822943
21.26,0.206529496
21.28,0.208055279
21.3,0.209473426
21.32,0.210866666
21.34,0.212286683
21.36,0.21380013
21.38,0.215399138
21.4,0.217039956
21.42,0.21866201
21.44,0.220271058
21.46,0.221871247
21.48,0.223513351
21.5,0.225196987
21.52,0.226894766
21.54,0.22858315
21.56,0.230206762
21.58,0.231732503
21.6,0.233175786
21.62,0.234514113
21.64,0.235705868
21.66,0.236640884
21.68,0.2372841
21.7,0.237696339
21.72,0.237892545
21.74,0.237914451
21.76,0.237826134
21.78,0.237689011
21.8,0.237554433
21.82,0.237377073
21.84,0.237225856
21.86,0.237138048
21.88,0.237112713
21.9,0.237176368
21.92,0.23735889
21.94,0.237629049
21.96,0.237756283
21.98,0.237822458
22,0.237816813
22.02,0.237687666
22.04,0.237421231
22.06,0.236928609
22.08,0.236187864
22.1,0.235166004
22.12,0.23386031
22.14,0.2323994
22.16,0.23088003
22.18,0.229286569
22.2,0.227583872
22.22,0.225797956
22.24,0.224011062
22.26,0.222222877
22.28,0.220491665
22.3,0.21884916
22.32,0.21727316
22.34,0.215708666
22.36,0.21413428
22.38,0.212610115
22.4,0.211122139
22.42,0.209657183
22.44,0.208248781
22.46,0.206879438
22.48,0.20544013
22.5,0.203830118
22.52,0.201886227
22.54,0.199902451
22.56,0.19788513
22.58,0.195864534
22.6,0.193881243
22.62,0.191951536
22.64,0.190084422
22.66,0.188188475
22.68,0.186450032
22.7,0.184887284
22.72,0.183405971
22.74,0.181936608
22.76,0.180478151
22.78,0.178997149
22.8,0.177413151
22.82,0.175828436
22.84,0.174210474
22.86,0.172576122
22.88,0.170915257
22.9,0.169195511
22.92,0.167406315
22.94,0.165521533
22.96,0.163633684
22.98,0.161804386
23,0.15995573
23.02,0.15802352
23.04,0.155950428
23.06,0.153770112
23.08,0.151598624
23.1,0.149484588
23.12,0.147441455
23.14,0.14545241
23.16,0.14348807
23.18,0.141541613
23.2,0.139613756
23.22,0.137715937
23.24,0.135839547
23.26,0.134017261
23.28,0.132398065
23.3,0.130928141
23.32,0.129423506
23.34,0.127680679
23.36,0.125728743
23.38,0.123754739
23.4,0.121737225
23.42,0.119655288
23.44,0.1175017
23.46,0.115305814
23.48,0.113032803
23.5,0.110621561
23.52,0.108195444
23.54,0.105747117
23.56,0.103329032
23.58,0.101109958
23.6,0.099051736
23.62,0.096986273
23.64,0.09484339
23.66,0.092849105
23.68,0.091054961
23.7,0.089441468
23.72,0.087879823
23.74,0.086293617
23.76,0.084673073
23.78,0.083097969
23.8,0.081612911
23.82,0.080180953
23.84,0.078562635
23.86,0.076707353
23.88,0.074578672
23.9,0.072264333
23.92,0.069926018
23.94,0.067615705
23.96,0.065368549
23.98,0.063244929
24,0.061249956
24.02,0.059391132
24.04,0.057664919
24.06,0.056084012
24.08,0.054635744
24.1,0.053294332
24.12,0.052056414
24.14,0.050932446
24.16,0.049925868
24.18,0.048883553
24.2,0.047890002
24.22,0.047015943
24.24,0.046228457
24.26,0.045489262
24.28,0.044777878
24.3,0.044107156
24.32,0.043490495
24.34,0.042923329
24.36,0.042385907
24.38,0.041864848
24.4,0.041377828
24.42,0.040941941
24.44,0.040558612
24.46,0.040130032
24.48,0.039722507
24.5,0.039364955
24.52,0.039046485
24.54,0.038742214
24.56,0.038444561
24.58,0.038164316
24.6,0.037914358
24.62,0.037685232
24.64,0.037463606
24.66,0.037248442
24.68,0.03705686
24.7,0.036893596
24.72,0.036758373
24.74,0.036577314
24.76,0.036416728
24.78,0.03628447
24.8,0.036172152
24.82,0.036067847
24.84,0.035966244
24.86,0.035877381
24.88,0.035808158
24.9,0.035752138
24.92,0.035700865
24.94,0.035655321
24.96,0.035627122
24.98,0.035623843
25,0.035644667
25.02,0.035627524
25.04,0.035634853
25.06,0.03566385
25.08,0.035707986
25.1,0.035759127
25.12,0.035815521
25.14,0.035885468
25.16,0.035972537
25.18,0.036072298
25.2,0.036175068
25.22,0.036284018
