"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
4.5,0.423364790973764,84.6472622537359,16.5320476350957
4.6,0.442043119810174,88.3855213284966,16.4920789826166
4.7,0.46170068409089,92.3378195910106,17.3983544122048
4.8,0.482052785644805,96.3916868346207,19.2064591326558
4.9,0.503045805028751,100.579169223565,19.5876920391818
5,0.523402693702705,104.665952335037,16.5093097252068
5.1,0.542684887002102,108.526291488345,16.0901953415073
5.2,0.562029043874379,112.388338019276,17.4028688964043
5.3,0.581759973092925,116.325850354217,17.9950677890545
5.4,0.601331378104997,120.241526604581,17.548100194133
5.5,0.620602584724618,124.10120594962,16.7666433891602
5.6,0.639387571186922,127.865558069431,16.3182667437547
5.7,0.658153092745622,131.607995788216,16.4078188500628
5.8,0.677544244233415,135.485347075239,17.230354789265
5.9,0.697610618470527,139.499658080919,19.073160782505
6,0.718210429731948,143.62388996226,19.8349988620104
6.1,0.738417821334438,147.667976992635,16.7398024002761
6.2,0.757660049054537,151.510726696747,16.0286958828297
6.3,0.776881006119017,155.348476334727,17.3087981082862
6.4,0.796509900791141,159.28135154035,18.0438694852506
6.5,0.816019452545593,163.181875500703,17.6407854052527
6.6,0.835215758878946,167.01680334834,16.8797477809916
6.7,0.854035307730871,170.783892360056,16.3498703999591
6.8,0.872568451480776,174.498613342704,16.1330894829246
6.9,0.891462285085633,178.28177880638,16.6270729803441
7,0.910834141112082,182.155887851198,18.1628042786236
7.1,0.93097277225762,186.134718410062,18.7670274984428
7.2,0.950696606174689,190.083971662588,16.3924092254125
7.3,0.969488046397626,193.878115261854,15.7414385335926
7.4,0.98826006397162,197.649337705294,17.0218995744075
7.5,1.0075182909624,201.513840454675,17.8083876740885
7.6,1.02681607091531,205.357685201509,17.5118572466278
7.7,1.04576542141741,209.139521725297,16.7929420334765
7.8,1.06434931826095,212.851459237588,16.2265167107248
7.9,1.08264326317367,216.516852987917,15.8375928463364
8,1.10125883381386,220.247540759535,16.3125636603757
8.1,1.12052978343277,224.11746926906,18.1326990394617
8.2,1.14034227519409,228.057083228264,18.9068077232441
8.3,1.15978139640392,231.950295502912,16.600356964621
8.4,1.1782639893475,235.654508550367,15.2800798582399
8.5,1.19639244874734,239.268605146843,16.2651553045404
8.6,1.21491722280931,242.964996410284,17.147007333574
8.7,1.23340402813509,246.657953092247,16.9437110622621
8.8,1.25155711830097,250.286244291024,16.2848833349161
8.9,1.26931503757693,253.838005486828,15.7018416969853
9,1.28667126695447,257.307557576377,15.2507762945773
9.1,1.30420846120767,260.825739028238,15.7638430197879
9.2,1.32204419545865,264.409648972016,17.4365329078142
9.3,1.34007826253832,267.991283716972,18.2689084954141
9.4,1.35755233461284,271.495951550802,16.3357342765675
9.5,1.37397187315748,274.799106848937,14.6181363623539
9.6,1.38973401419199,277.948822193576,15.4048646800021
9.7,1.40559578628277,281.122822216434,16.3907626159078
9.8,1.42110766174395,284.22255461264,16.2105333661554
9.9,1.43579844696697,287.154340265145,15.4222630707055
10,1.4495370532268,289.896791403374,14.6188215453841
10.1,1.46232267646042,292.448204317656,13.9534791973214
10.2,1.47451085754181,294.882489792042,13.9463771783094
10.3,1.48626854845253,297.231638477021,14.8663003520943
10.4,1.49773753165487,299.530178604848,15.4033991189779
10.5,1.50859446215232,301.69577604758,13.8589054028636
10.6,1.51826953885316,303.637597886869,12.0181510581226
10.7,1.52706258642116,305.393273496664,12.5898265579287
10.8,1.53583306050029,307.152338728358,13.4351221357268
10.9,1.54433479390893,308.856596118882,13.198816355795
11,1.55222840488068,310.434379088342,12.3396418642091
11.1,1.55955652525703,311.894150179138,11.4838377001729
11.2,1.56623310996891,313.228462182289,10.6871446251532
11.3,1.57252339712139,314.489882733954,10.4435478284596
11.4,1.57853106223232,315.694714386101,10.9762313923286
11.5,1.58440885667741,316.869702407435,11.2792734825338
11.6,1.5899102199819,317.969971520938,9.57078690161807
11.7,1.5942750678389,318.847057127286,6.41960714743825
11.8,1.59743011674628,319.47317695001,5.28381682054849
11.9,1.60013971557719,320.014877512057,4.85489785651227
12,1.60245383133633,320.47979332317,3.76241515069492
12.1,1.60406722625398,320.804812414389,2.51499746536722
12.2,1.60525882079003,321.042673770245,1.63688705598107
12.3,1.60603951623391,321.20043596314,1.03405553475696
12.4,1.60647176762697,321.289056033358,0.505357149404001
12.5,1.60661480380769,321.316957137153,0.0208561726786027
