"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
3.4,0.609095405885722,43.5127529925246,55.2018179827299
3.5,0.627747256534087,44.8384783451549,61.2201515611521
3.6,0.646911463571762,46.2041432438997,67.1382583550795
3.7,0.666538600437484,47.5878364877245,71.9479864703929
3.8,0.686108536694809,49.0154005460447,73.6501017066506
3.9,0.70607772570667,50.4798046854251,72.9260560051699
4,0.726149680372628,51.8969623663658,74.6326993848838
4.1,0.746463570553652,53.313673476433,76.2191020524367
4.2,0.766873221843999,54.7544823792502,76.6817071308506
4.3,0.78732225229474,56.2065091599884,76.1497538898166
4.4,0.807890215476877,57.6689482235955,75.5315248237407
4.5,0.828376986147205,59.1515928968058,75.2323476399483
4.6,0.848866664966921,60.651199636454,75.6946291715672
4.7,0.869561664705573,62.1458860274105,77.1594836527143
4.8,0.890411606113534,63.6211422754945,79.2949997602471
4.9,0.911230203510678,65.0993888248306,79.3358727934517
5,0.932203872718814,66.5978486180316,76.4708463177073
5.1,0.952956213354967,68.0766029770549,76.3374273400312
5.2,0.973897054432988,69.5495850919288,77.4636155223331
5.3,0.994842430455537,71.0216637928967,77.9160462658751
5.4,1.01576628363213,72.5171235861767,77.3014291374397
5.5,1.03669377884955,74.0183981407798,76.4989439387018
5.6,1.05764497543415,75.5348666834581,76.1300764968405
5.7,1.07857145416636,77.0553189869147,76.4612242840471
5.8,1.09959856169205,78.5597881841685,77.8277147783783
5.9,1.12066613647784,80.0524362016258,79.8859529639325
6,1.14154553357734,81.5534212482421,80.0473084677211
6.1,1.16252233959538,83.0560573724284,76.8959841608339
6.2,1.18348158766026,84.5454814158083,76.4167771708165
6.3,1.20440962284319,86.0412110948647,77.4934689972917
6.4,1.22525174764757,87.5201649176756,77.8899135085046
6.5,1.24606870572999,88.9934596206165,77.2085269810691
6.6,1.26683529425656,90.4770928560332,76.2932657592909
6.7,1.28756882780894,91.968607227406,75.6518162920942
6.8,1.30825005827677,93.4474112777195,75.4559271922238
6.9,1.32880717627245,94.9313955111733,76.2525006332467
7,1.34930918153255,96.3947725965196,78.1076003979704
7.1,1.36947507362339,97.8332175727205,78.1323355437219
7.2,1.38966313042118,99.2578079657148,75.5627266681155
7.3,1.40962689637893,100.67512263842,74.8700888984414
7.4,1.42930203504747,102.076403653353,75.7124046469077
7.5,1.4485899856262,103.449900420172,75.8947269315994
7.6,1.46750426968607,104.808573463543,74.9660448150345
7.7,1.48614319229652,106.14369410125,73.6927785183443
7.8,1.50455049568724,107.453071985908,72.6446900501773
7.9,1.52274226954196,108.742493305795,71.8577852650578
8,1.54072441216324,110.024613652122,72.2857224836661
8.1,1.55850080042663,111.292565550847,73.9258950912627
8.2,1.57590553129444,112.537853268211,73.5467734833191
8.3,1.5931898151974,113.775606582843,70.2829844562923
8.4,1.61029753928147,115.002870438353,68.3666982291623
8.5,1.62714009891671,116.21096930393,68.5786385884678
8.6,1.64343113285037,117.382795130078,68.4384274296159
8.7,1.65906413730938,118.503663060681,67.1066496189254
8.8,1.67401514587845,119.574800151141,65.2774909236178
8.9,1.688338398159,120.598816878206,63.5186062106228
9,1.70210516708856,121.583984060659,61.9070099405241
9.1,1.71539065632425,122.530228542149,61.7229319449184
9.2,1.72820037362842,123.445436908554,62.4728246144021
9.3,1.74047419943823,124.332109247208,61.5786378097137
9.4,1.75237179320808,125.180612548194,57.9211989166222
9.5,1.76392447163545,125.995935799116,54.8055607571237
9.6,1.77514009456995,126.787013866915,54.1257150117647
9.7,1.78594816931369,127.558494855867,53.4597965020928
9.8,1.79634854362077,128.303936847883,51.4786944431813
9.9,1.80638784149879,129.021580510545,48.8338657511968
10,1.81606806970444,129.71178460583,46.2178858030991
10.1,1.82537886817363,130.374822313549,43.7959271718799
10.2,1.83434225551114,131.014722446903,42.4955079776956
10.3,1.84294822331003,131.632181125904,42.3465369265224
10.4,1.85113710043946,132.215934533985,41.440554852337
10.5,1.85886488472616,132.767332858174,38.0905856040621
10.6,1.86612292374763,133.289706092775,34.4712011823142
10.7,1.87296222061921,133.778821173691,33.6605903568812
10.8,1.87938118934357,134.233747179853,33.3454896631024
10.9,1.8853326568285,134.656286497982,31.727737952618
11,1.89083415048162,135.048923225103,29.319268638636
11.1,1.89587201488957,135.408434503578,26.9442045017749
11.2,1.90045643350684,135.738009996632,24.6463830751148
11.3,1.90462401180926,136.036206899428,23.1993107194681
11.4,1.9084005215373,136.306153261624,22.757059831484
11.5,1.91179453025262,136.546854846045,21.9885809568805
11.6,1.91479392804427,136.759491732834,18.8582774946234
11.7,1.91734908568819,136.94689421648,13.7092384394053
11.8,1.91944250300016,137.093379037482,11.0863340269157
11.9,1.92119086642695,137.217164111757,9.71875619510856
12,1.92265029715743,137.321913510608,7.55203818003661
12.1,1.92377497935335,137.404941387805,5.22178970799919
12.2,1.92460858415471,137.466308788946,3.49627297705722
12.3,1.9251825566508,137.507449592815,2.2153416586273
12.4,1.92550331575307,137.532029443937,1.07789149696568
12.5,1.92560430827522,137.539329438385,0.0241747009714469
