"Time [ms]","FluxLinkage(PhaseA) [Wb]","L(PhaseA,PhaseA) [mH]","Moving1.Torque [NewtonMeter]"
8.6,2.555531461623,31.9453796429565,255.987526994819
8.7,2.5613576523697,32.018657119801,250.792156207465
8.8,2.56711405057125,32.0909982190484,245.014204036965
8.9,2.57278628883678,32.1617136831687,239.401535272066
9,2.57840041211843,32.231194125422,234.146799005523
9.1,2.58391175469546,32.2990855457121,230.469794275643
9.2,2.58935707717181,32.3660459131147,227.82555563179
9.3,2.59469714008265,32.4320580986888,223.235003406972
9.4,2.59994746478295,32.4976072998065,215.455530340288
9.5,2.60509042357326,32.5624033415587,208.279656767927
9.6,2.6101313023633,32.6259586388099,203.694069443502
9.7,2.61507574110479,32.6879734812323,199.055874652352
9.8,2.61990734871802,32.7486203769197,193.040274799428
9.9,2.62463858193827,32.8080982194966,186.212575784369
10,2.62924841550787,32.8659529774536,179.455417798507
10.1,2.63375351124347,32.9224685564591,172.92585445842
10.2,2.63813203614115,32.977337963192,167.770367351001
10.3,2.64239761328866,33.0303291705643,163.789983285247
10.4,2.64653834140808,33.081992009965,158.638275281983
10.5,2.65055892341846,33.1321559831975,150.77115070027
10.6,2.65446020819135,33.1806588747295,142.711241093741
10.7,2.65823468441201,33.2276593716232,137.719359929401
10.8,2.66188060883694,33.2732776525698,132.837520604937
10.9,2.66538822774875,33.3174102363735,126.304566726674
11,2.6687677430375,33.3599775984847,118.721291423996
11.1,2.67199785241245,33.4003886430429,111.08827155666
11.2,2.67509094135737,33.4384314633758,103.326675950738
11.3,2.67802293755402,33.4745058668021,96.5296627757956
11.4,2.68079473710915,33.5086938423567,90.9181410108762
11.5,2.68339566518614,33.5409109400044,84.6209676596005
11.6,2.68580776336036,33.5712302669351,75.0708769256536
11.7,2.68804811886965,33.599220777004,63.0526458994323
11.8,2.69010727087948,33.6252120529216,53.4758690122598
11.9,2.69193790562984,33.6481551542365,45.8255555036849
12,2.69353949356393,33.6685269572119,37.4335334679718
12.1,2.69493267529508,33.6853302667003,28.7397696934303
12.2,2.69607307393338,33.6993902329509,20.9362218726287
12.3,2.69693924385295,33.7100844005932,13.7563000487411
12.4,2.69748212370351,33.7165044402826,6.82163441559512
12.5,2.69766877435487,33.7190894654586,0.134237239691995
